utt_id,prefix_seconds,clean_dns,clean_dns_full,anchor_dns,anchor_dns_full,arecho_dns,arecho_dns_full,delta_anchor_vs_clean,delta_anchor_vs_clean_full,delta_arecho_vs_clean,delta_arecho_vs_clean_full
urgent_test-blind_0271_491__p004000,4,2.296661484478626,2.296661484478626,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.6177678952293157,0.7142862414572164,0.4468097783125393,
urgent_test-blind_0271_493__p004000,4,2.3767245399487686,2.3767245399487686,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.537704839759173,0.6342231859870737,0.3667467228423966,
urgent_test-blind_0271_496__p004000,4,2.568197307849996,2.568197307849996,2.683604611827961,3.0109477259358424,2.7434712627911653,,0.11540730397796528,0.4427504180858466,0.17527395494116949,
urgent_test-blind_0357_450__p004000,4,3.1618160912435327,3.1618160912435327,3.394386716190266,3.249502302100756,3.1154742440839707,,0.23257062494673342,0.08768621085722339,-0.04634184715956202,
urgent_test-blind_0357_514__p004000,4,3.283317532670558,3.283317532670558,3.402553986202744,3.365187941105417,3.2865507248906676,,0.11923645353218593,0.08187040843485871,0.0032331922201094265,
urgent_test-blind_0404_524__p004000,4,2.741473863476532,2.741473863476532,2.532496624886359,2.5104980333264404,2.7434712627911653,,-0.20897723859017292,-0.2309758301500917,0.0019973993146331637,
urgent_test-blind_0414_410__p004000,4,2.8805213036973334,2.8805213036973334,2.633601304863325,2.5104980333264404,2.7434712627911653,,-0.2469199988340085,-0.370023270370893,-0.13705004090616812,
urgent_test-blind_0417_452__p004000,4,3.1480307139953747,3.1480307139953747,3.187178875049633,3.0109477259358424,3.1154742440839707,,0.039148161054258335,-0.13708298805953234,-0.03255646991140404,
urgent_test-blind_0425_414__p004000,4,3.221880809094966,3.221880809094966,2.683604611827961,3.0109477259358424,2.732069293961549,,-0.5382761972670052,-0.21093308315912385,-0.48981151513341725,
urgent_test-blind_0425_487__p004000,4,3.2612695324126473,3.2612695324126473,3.187178875049633,3.1530025159952157,3.2865507248906676,,-0.07409065736301423,-0.10826701641743153,0.025281192478020298,
urgent_test-blind_0495_421__p004000,4,3.487289917578425,3.487289917578425,3.447478152187994,3.501344510962443,3.2865507248906676,,-0.03981176539043085,0.014054593384018155,-0.2007391926877573,
urgent_test-blind_0518_505__p004000,4,3.0983593579065984,3.0983593579065984,3.187178875049633,3.0109477259358424,2.7434712627911653,,0.0888195171430346,-0.08741163197075608,-0.3548880951154332,
urgent_test-blind_0542_450__p004000,4,3.129605026527223,3.129605026527223,3.394386716190266,3.249502302100756,3.2865507248906676,,0.2647816896630433,0.11989727557353325,0.15694569836344474,
urgent_test-blind_0542_496__p004000,4,3.0161967316362928,3.0161967316362928,3.187178875049633,3.0109477259358424,3.148608149700061,,0.17098214341334028,-0.005249005700450393,0.13241141806376833,
urgent_test-blind_0542_501__p004000,4,3.249566789777305,3.249566789777305,3.394386716190266,3.249502302100756,3.2865507248906676,,0.14481992641296104,-6.448767654898546e-05,0.03698393511336251,
urgent_test-blind_0569_421__p004000,4,2.8724972990426845,2.8724972990426845,3.187178875049633,3.0109477259358424,3.0791734536114252,,0.31468157600694857,0.1384504268931579,0.20667615456874078,
urgent_test-blind_0569_522__p004000,4,3.0763658151931903,3.0763658151931903,3.187178875049633,3.0109477259358424,3.0791734536114252,,0.11081305985644274,-0.06541808925734793,0.002807638418234948,
urgent_test-blind_0643_417__p004000,4,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,2.7434712627911653,,-0.038721429251149964,-0.07289778830556726,-0.48242904150961774,
urgent_test-blind_0643_440__p004000,4,3.2686813171967204,3.2686813171967204,3.402553986202744,3.249502302100756,3.0791734536114252,,0.13387266900602368,-0.019179015095964314,-0.18950786358529514,
urgent_test-blind_0643_451__p004000,4,3.1814640812761876,3.1814640812761876,3.187178875049633,3.01342121012333,3.0791734536114252,,0.005714793773445415,-0.16804287115285765,-0.10229062766476238,
urgent_test-blind_0643_454__p004000,4,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,2.7434712627911653,,-0.038721429251149964,-0.07289778830556726,-0.48242904150961774,
urgent_test-blind_0716_483__p004000,4,3.2719389475421363,3.2719389475421363,3.447478152187994,3.4701656673819166,3.2865507248906676,,0.1755392046458577,0.19822671983978024,0.014611777348531252,
urgent_test-blind_0747_417__p004000,4,2.7241558594513307,2.7241558594513307,3.187178875049633,3.0109477259358424,3.2865507248906676,,0.4630230155983024,0.2867918664845117,0.5623948654393369,
urgent_test-blind_0747_457__p004000,4,2.6814363543482735,2.6814363543482735,3.187178875049633,3.01342121012333,3.0587917036867385,,0.5057425207013595,0.33198485577505643,0.37735534933846493,
urgent_test-blind_0763_532__p004000,4,2.999718889569188,2.999718889569188,3.187178875049633,3.1530025159952157,3.0587917036867385,,0.18745998548044485,0.15328362642602755,0.059072814117550276,
urgent_test-blind_0801_455__p004000,4,2.727844997455682,2.727844997455682,2.33905517046609,2.332197092064295,2.2212985153749534,,-0.3887898269895924,-0.39564790539138706,-0.5065464820807288,
urgent_test-blind_0801_459__p004000,4,2.6386275059363555,2.6386275059363555,1.7918044343266315,1.6061153759472475,1.8254229189052373,,-0.846823071609724,-1.032512129989108,-0.8132045870311182,
urgent_test-blind_0801_468__p004000,4,2.684051002307226,2.684051002307226,2.633601304863325,3.208561765062164,2.7434712627911653,,-0.050449697443901265,0.5245107627549377,0.059420260483939114,
urgent_test-blind_0804_447__p004000,4,2.330600993559453,2.330600993559453,2.33905517046609,1.914404993512341,1.8254229189052373,,0.008454176906636857,-0.4161960000471119,-0.5051780746542156,
urgent_test-blind_0825_443__p004000,4,2.139134755928223,2.139134755928223,2.33905517046609,2.2511874260427778,1.8254229189052373,,0.1999204145378668,0.11205267011455478,-0.31371183702298566,
urgent_test-blind_0825_517__p004000,4,2.3932615011765677,2.3932615011765677,2.33905517046609,2.50074513121587,1.9495668063148022,,-0.05420633071047787,0.10748363003930228,-0.4436946948617655,
urgent_test-blind_0855_492__p004000,4,2.8013297982852983,2.8013297982852983,2.532496624886359,2.7851430607759675,2.51490741576413,,-0.2688331733989391,-0.01618673750933075,-0.2864223825211685,
urgent_test-blind_0855_502__p004000,4,2.6712777094251616,2.6712777094251616,3.187178875049633,3.0109477259358424,2.7434712627911653,,0.5159011656244714,0.33967001651068074,0.07219355336600364,
urgent_test-blind_0867_421__p004000,4,2.630578336575243,2.630578336575243,2.33905517046609,2.3017087723212546,2.2212985153749534,,-0.2915231661091533,-0.3288695642539885,-0.4092798212002897,
urgent_test-blind_0927_490__p004000,4,2.637130175804639,2.637130175804639,2.532496624886359,2.62766209467963,2.7434712627911653,,-0.10463355091827964,-0.009468081125008965,0.10634108698652645,
urgent_test-blind_0975_469__p004000,4,2.9933437200347512,2.9933437200347512,3.402553986202744,3.249502302100756,3.2865507248906676,,0.40921026616799283,0.25615858206600484,0.29320700485591633,
urgent_test-blind_0993_454__p004000,4,3.1075261847138447,3.1075261847138447,3.394386716190266,3.1530025159952157,3.2865507248906676,,0.28686053147642143,0.045476331281371074,0.1790245401768229,
urgent_test-blind_0993_525__p004000,4,3.093212442766119,3.093212442766119,3.394386716190266,3.249502302100756,3.2865507248906676,,0.30117427342414693,0.1562898593346369,0.1933382821245484,
fileid_134162__p006000,6,2.2393895125903036,2.2393895125903036,1.961464750681442,1.977269707574564,2.2212985153749534,,-0.2779247619088616,-0.2621198050157396,-0.018090997215350235,
fileid_243432__p006000,6,2.6129405193919375,2.6129405193919375,2.4868633897095065,2.5104980333264404,2.51490741576413,,-0.126077129682431,-0.10244248606549711,-0.0980331036278077,
fileid_306980__p006000,6,1.288291883016466,1.288291883016466,1.558457046195089,1.6167953440183238,1.3574698774258431,,0.27016516317862305,0.3285034610018578,0.06917799440937711,
fileid_313537__p006000,6,1.0839238053066884,1.0839238053066884,2.032684310048387,2.1801044883189347,1.9495668063148022,,0.9487605047416987,1.0961806830122462,0.8656430010081138,
fileid_356984__p006000,6,1.9157534953400528,1.9157534953400528,2.1170152590103855,2.1801044883189347,1.9495668063148022,,0.20126176367033266,0.26435099297888187,0.03381331097474938,
fileid_409272__p006000,6,1.4994212925211585,1.4994212925211585,1.961464750681442,1.8448062977302477,1.9495668063148022,,0.46204345816028347,0.3453850052090892,0.45014551379364365,
fileid_519109__p006000,6,1.1880580125738156,1.1880580125738156,1.4514493439745877,1.0979826890714457,1.3574698774258431,,0.2633913314007721,-0.09007532350236991,0.16941186485202753,
fileid_528909__p006000,6,1.3891600812129985,1.3891600812129985,1.139229178396868,1.0979826890714457,1.3574698774258431,,-0.2499309028161305,-0.2911773921415528,-0.03169020378715537,
fileid_549708__p006000,6,1.0833423849900403,1.0833423849900403,1.139229178396868,1.0860161735146756,1.3574698774258431,,0.05588679340682767,0.00267378852463529,0.2741274924358028,
fileid_571087__p006000,6,2.512376218191459,2.512376218191459,2.032684310048387,2.1801044883189347,2.193507519408306,,-0.4796919081430717,-0.3322717298725242,-0.3188686987831528,
fileid_571738__p006000,6,,,1.7918044343266315,1.8448062977302477,1.8254229189052373,,,,,
fileid_601553__p006000,6,1.1218755001038296,1.1218755001038296,1.558457046195089,1.1119407456883643,1.3574698774258431,,0.43658154609125943,-0.009934754415465319,0.2355943773220135,
fileid_661212__p006000,6,,,1.4514493439745877,1.6260444701134358,1.6553081517645492,,,,,
fileid_717410__p006000,6,2.418300232696159,2.418300232696159,1.139229178396868,1.0979826890714457,1.8254229189052373,,-1.2790710542992911,-1.3203175436247134,-0.5928773137909218,
fileid_717534__p006000,6,2.245952597994932,2.245952597994932,1.139229178396868,1.0979826890714457,2.1648167001470093,,-1.1067234195980642,-1.1479699089234865,-0.08113589784792286,
fileid_767807__p006000,6,1.852207143136625,1.852207143136625,1.4514493439745877,1.6061153759472475,1.6553081517645492,,-0.40075779916203724,-0.24609176718937742,-0.19689899137207578,
fileid_796495__p006000,6,1.6763109245455923,1.6763109245455923,1.558457046195089,1.0979826890714457,1.3574698774258431,,-0.1178538783505032,-0.5783282354741466,-0.31884104711974914,
fileid_797289__p006000,6,1.8129209754134201,1.8129209754134201,1.4514493439745877,1.8448062977302477,1.8254229189052373,,-0.36147163143883243,0.03188532231682761,0.012501943491817213,
fileid_806703__p006000,6,1.771238647305787,1.771238647305787,1.4514493439745877,1.6167953440183238,1.8254229189052373,,-0.31978930333119937,-0.15444330328746325,0.05418427159945027,
fileid_808577__p006000,6,1.0850962381557623,1.0850962381557623,1.139229178396868,1.0979826890714457,1.0723790661630388,,0.05413294024110571,0.012886450915683412,-0.012717171992723486,
urgent_test-blind_0001_450__p006000,6,3.10501265690732,3.10501265690732,2.954026639966116,3.0109477259358424,3.0587917036867385,,-0.15098601694120406,-0.09406493097147761,-0.04622095322058151,
urgent_test-blind_0098_447__p006000,6,3.489025646887784,3.489025646887784,3.447478152187994,3.4701656673819166,3.446939942106499,,-0.04154749469979002,-0.018859979505867486,-0.04208570478128504,
urgent_test-blind_0105_511__p006000,6,2.7451776300090747,2.7451776300090747,2.532496624886359,2.7851430607759675,3.0587917036867385,,-0.21268100512271548,0.03996543076689285,0.3136140736776638,
urgent_test-blind_0105_noisy_source__p006000,6,1.9163753783501354,1.9163753783501354,1.961464750681442,1.7017061366343533,1.9495668063148022,,0.04508937233130661,-0.21466924171578206,0.033191427964666786,
urgent_test-blind_0127_420__p006000,6,3.21364275280194,3.21364275280194,3.187178875049633,3.0109477259358424,3.2865507248906676,,-0.026463877752306963,-0.20269502686609764,0.07290797208872757,
urgent_test-blind_0127_436__p006000,6,3.118267903026979,3.118267903026979,3.187178875049633,3.0109477259358424,2.83306162707482,,0.06891097202265417,-0.1073201770911365,-0.28520627595215897,
urgent_test-blind_0127_446__p006000,6,3.2035283574474893,3.2035283574474893,3.187178875049633,3.0109477259358424,3.1154742440839707,,-0.016349482397856274,-0.19258063151164695,-0.08805411336351865,
urgent_test-blind_0127_460__p006000,6,3.1546729140700474,3.1546729140700474,3.187178875049633,3.0109477259358424,3.0587917036867385,,0.03250596097958569,-0.14372518813420498,-0.09588121038330888,
urgent_test-blind_0127_508__p006000,6,3.0115423936321934,3.0115423936321934,3.187178875049633,3.192565428013972,3.2865507248906676,,0.1756364814174396,0.18102303438177847,0.2750083312584741,
urgent_test-blind_0134_469__p006000,6,3.24024513660032,3.24024513660032,3.187178875049633,3.0109477259358424,3.0587917036867385,,-0.053066261550687166,-0.22929741066447784,-0.18145343291358174,
urgent_test-blind_0134_489__p006000,6,3.2737666136989283,3.2737666136989283,3.187178875049633,3.0109477259358424,3.148608149700061,,-0.08658773864929525,-0.26281888776308593,-0.1251584639988672,
urgent_test-blind_0151_421__p006000,6,3.456523209590862,3.456523209590862,3.187178875049633,3.0109477259358424,3.2505456946717883,,-0.26934433454122875,-0.4455754836550194,-0.20597751491907346,
urgent_test-blind_0151_424__p006000,6,3.557411943389417,3.557411943389417,3.187178875049633,3.249502302100756,3.2865507248906676,,-0.37023306833978387,-0.30790964128866083,-0.27086121849874933,
urgent_test-blind_0174_519__p006000,6,3.240362009768179,3.240362009768179,3.187178875049633,3.208561765062164,3.2865507248906676,,-0.053183134718545855,-0.03180024470601506,0.04618871512248868,
urgent_test-blind_0174_521__p006000,6,3.0918176421794867,3.0918176421794867,2.9144293797079417,3.094434717268767,3.0587917036867385,,-0.17738826247154504,0.0026170750892804406,-0.033025938492748264,
urgent_test-blind_0205_422__p006000,6,3.1981054884564615,3.1981054884564615,2.954026639966116,3.0109477259358424,3.0587917036867385,,-0.24407884849034556,-0.1871577625206191,-0.139313784769723,
urgent_test-blind_0265_414__p006000,6,3.3328198962765283,3.3328198962765283,2.9144293797079417,3.0109477259358424,3.0587917036867385,,-0.4183905165685866,-0.32187217034068594,-0.27402819258978983,
urgent_test-blind_0265_429__p006000,6,3.085001931074154,3.085001931074154,2.9144293797079417,3.0109477259358424,2.849838142116112,,-0.1705725513662122,-0.07405420513831151,-0.23516378895804202,
urgent_test-blind_0265_474__p006000,6,3.1006534387793314,3.1006534387793314,2.633601304863325,2.5893829857921133,2.732069293961549,,-0.46705213391600653,-0.5112704529872181,-0.36858414481778246,
urgent_test-blind_0271_440__p006000,6,2.480689104330497,2.480689104330497,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.43374027537744464,0.5302586216053453,0.2627821584606682,
urgent_test-blind_0271_491__p006000,6,2.296661484478626,2.296661484478626,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.6177678952293157,0.7142862414572164,0.4468097783125393,
urgent_test-blind_0271_493__p006000,6,2.3767245399487686,2.3767245399487686,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.537704839759173,0.6342231859870737,0.3667467228423966,
urgent_test-blind_0271_496__p006000,6,2.568197307849996,2.568197307849996,2.954026639966116,3.0109477259358424,2.7434712627911653,,0.38582933211612014,0.4427504180858466,0.17527395494116949,
urgent_test-blind_0357_450__p006000,6,3.1618160912435327,3.1618160912435327,3.447478152187994,3.365187941105417,3.1154742440839707,,0.28566206094446134,0.20337184986188417,-0.04634184715956202,
urgent_test-blind_0357_514__p006000,6,3.283317532670558,3.283317532670558,3.447478152187994,3.365187941105417,3.2865507248906676,,0.16416061951743588,0.08187040843485871,0.0032331922201094265,
urgent_test-blind_0404_524__p006000,6,2.741473863476532,2.741473863476532,2.532496624886359,2.7851430607759675,2.7434712627911653,,-0.20897723859017292,0.043669197299435414,0.0019973993146331637,
urgent_test-blind_0414_410__p006000,6,2.8805213036973334,2.8805213036973334,2.532496624886359,2.571678862714249,2.7434712627911653,,-0.3480246788109742,-0.30884244098308455,-0.13705004090616812,
urgent_test-blind_0417_452__p006000,6,3.1480307139953747,3.1480307139953747,3.394386716190266,3.1530025159952157,3.2865507248906676,,0.2463560021948914,0.004971801999841041,0.13852001089529287,
urgent_test-blind_0425_414__p006000,6,3.221880809094966,3.221880809094966,2.9144293797079417,3.0109477259358424,3.0587917036867385,,-0.3074514293870245,-0.21093308315912385,-0.16308910540822774,
urgent_test-blind_0425_487__p006000,6,3.2612695324126473,3.2612695324126473,3.394386716190266,3.249502302100756,3.2865507248906676,,0.13311718377761883,-0.011767230311891197,0.025281192478020298,
urgent_test-blind_0495_421__p006000,6,3.487289917578425,3.487289917578425,3.447478152187994,3.501344510962443,3.4072578127644384,,-0.03981176539043085,0.014054593384018155,-0.08003210481398648,
urgent_test-blind_0518_505__p006000,6,3.0983593579065984,3.0983593579065984,2.9144293797079417,3.0109477259358424,2.7434712627911653,,-0.18392997819865675,-0.08741163197075608,-0.3548880951154332,
urgent_test-blind_0542_450__p006000,6,3.129605026527223,3.129605026527223,3.187178875049633,3.1530025159952157,3.2865507248906676,,0.05757384852241021,0.023397489467992916,0.15694569836344474,
urgent_test-blind_0542_496__p006000,6,3.0161967316362928,3.0161967316362928,3.187178875049633,2.62766209467963,2.849838142116112,,0.17098214341334028,-0.3885346369566629,-0.1663585895201809,
urgent_test-blind_0542_501__p006000,6,3.249566789777305,3.249566789777305,3.187178875049633,3.249502302100756,3.2865507248906676,,-0.06238791472767202,-6.448767654898546e-05,0.03698393511336251,
urgent_test-blind_0569_421__p006000,6,2.8724972990426845,2.8724972990426845,3.187178875049633,3.0109477259358424,3.0587917036867385,,0.31468157600694857,0.1384504268931579,0.186294404644054,
urgent_test-blind_0569_522__p006000,6,3.0763658151931903,3.0763658151931903,3.187178875049633,3.0109477259358424,3.2865507248906676,,0.11081305985644274,-0.06541808925734793,0.21018490969747727,
urgent_test-blind_0643_417__p006000,6,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,3.0587917036867385,,-0.038721429251149964,-0.07289778830556726,-0.16710860061404453,
urgent_test-blind_0643_440__p006000,6,3.2686813171967204,3.2686813171967204,3.394386716190266,3.249502302100756,3.2865507248906676,,0.12570539899354571,-0.019179015095964314,0.01786940769394718,
urgent_test-blind_0643_451__p006000,6,3.1814640812761876,3.1814640812761876,3.187178875049633,2.698465546122062,3.2865507248906676,,0.005714793773445415,-0.4829985351541257,0.10508664361447995,
urgent_test-blind_0643_454__p006000,6,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,3.0587917036867385,,-0.038721429251149964,-0.07289778830556726,-0.16710860061404453,
urgent_test-blind_0716_483__p006000,6,3.2719389475421363,3.2719389475421363,3.402553986202744,3.4701656673819166,3.2865507248906676,,0.13061503866060775,0.19822671983978024,0.014611777348531252,
urgent_test-blind_0747_417__p006000,6,2.7241558594513307,2.7241558594513307,3.187178875049633,3.0109477259358424,3.2865507248906676,,0.4630230155983024,0.2867918664845117,0.5623948654393369,
urgent_test-blind_0747_457__p006000,6,2.6814363543482735,2.6814363543482735,3.187178875049633,3.0109477259358424,3.2865507248906676,,0.5057425207013595,0.3295113715875688,0.605114370542394,
urgent_test-blind_0763_532__p006000,6,2.999718889569188,2.999718889569188,3.187178875049633,3.0109477259358424,3.0587917036867385,,0.18745998548044485,0.011228836366654171,0.059072814117550276,
urgent_test-blind_0801_455__p006000,6,2.727844997455682,2.727844997455682,2.33905517046609,2.332197092064295,2.51490741576413,,-0.3887898269895924,-0.39564790539138706,-0.2129375816915524,
urgent_test-blind_0801_459__p006000,6,2.6386275059363555,2.6386275059363555,1.961464750681442,1.6061153759472475,1.8254229189052373,,-0.6771627552549135,-1.032512129989108,-0.8132045870311182,
urgent_test-blind_0801_468__p006000,6,2.684051002307226,2.684051002307226,2.532496624886359,2.7851430607759675,2.51490741576413,,-0.15155437742086697,0.10109205846874136,-0.16914358654309636,
urgent_test-blind_0804_447__p006000,6,2.330600993559453,2.330600993559453,2.33905517046609,1.914404993512341,1.9495668063148022,,0.008454176906636857,-0.4161960000471119,-0.38103418724465077,
urgent_test-blind_0825_443__p006000,6,2.139134755928223,2.139134755928223,2.1170152590103855,2.2511874260427778,1.8254229189052373,,-0.022119496917837544,0.11205267011455478,-0.31371183702298566,
urgent_test-blind_0825_517__p006000,6,2.3932615011765677,2.3932615011765677,2.5217681890362464,2.50074513121587,1.9495668063148022,,0.12850668785967878,0.10748363003930228,-0.4436946948617655,
urgent_test-blind_0855_492__p006000,6,2.8013297982852983,2.8013297982852983,2.532496624886359,2.7851430607759675,2.7434712627911653,,-0.2688331733989391,-0.01618673750933075,-0.057858535494133,
urgent_test-blind_0855_502__p006000,6,2.6712777094251616,2.6712777094251616,3.187178875049633,3.249502302100756,2.859190057256112,,0.5159011656244714,0.5782245926755945,0.18791234783095057,
urgent_test-blind_0867_421__p006000,6,2.630578336575243,2.630578336575243,2.33905517046609,2.3017087723212546,2.51490741576413,,-0.2915231661091533,-0.3288695642539885,-0.1156709208111133,
urgent_test-blind_0927_490__p006000,6,2.637130175804639,2.637130175804639,2.633601304863325,2.6361955491527693,2.7434712627911653,,-0.003528870941313933,-0.0009346266518694968,0.10634108698652645,
urgent_test-blind_0975_469__p006000,6,2.9933437200347512,2.9933437200347512,3.187178875049633,3.249502302100756,3.148608149700061,,0.1938351550148818,0.25615858206600484,0.15526442966530984,
fileid_243432__p008000,8,2.6129405193919375,2.6129405193919375,2.4868633897095065,2.5104980333264404,2.51490741576413,,-0.126077129682431,-0.10244248606549711,-0.0980331036278077,
fileid_306980__p008000,8,1.288291883016466,1.288291883016466,1.4514493439745877,1.1119407456883643,1.3574698774258431,,0.16315746095812167,-0.1763511373281017,0.06917799440937711,
fileid_356984__p008000,8,1.9157534953400528,1.9157534953400528,2.1170152590103855,2.099462998773271,2.2348783364986087,,0.20126176367033266,0.18370950343321835,0.3191248411585559,
fileid_519109__p008000,8,1.1880580125738156,1.1880580125738156,1.4514493439745877,1.0979826890714457,1.3574698774258431,,0.2633913314007721,-0.09007532350236991,0.16941186485202753,
fileid_549708__p008000,8,1.0833423849900403,1.0833423849900403,1.139229178396868,1.0658554550657893,1.3574698774258431,,0.05588679340682767,-0.01748692992425105,0.2741274924358028,
fileid_571087__p008000,8,2.512376218191459,2.512376218191459,2.032684310048387,2.1801044883189347,2.51490741576413,,-0.4796919081430717,-0.3322717298725242,0.0025311975726709512,
fileid_717410__p008000,8,2.418300232696159,2.418300232696159,1.139229178396868,1.0979826890714457,1.8254229189052373,,-1.2790710542992911,-1.3203175436247134,-0.5928773137909218,
fileid_796495__p008000,8,1.6763109245455923,1.6763109245455923,1.139229178396868,1.0979826890714457,1.3574698774258431,,-0.5370817461487243,-0.5783282354741466,-0.31884104711974914,
fileid_806703__p008000,8,1.771238647305787,1.771238647305787,1.558457046195089,1.7017061366343533,1.8254229189052373,,-0.212781601110698,-0.06953251067143373,0.05418427159945027,
urgent_test-blind_0098_447__p008000,8,3.489025646887784,3.489025646887784,3.447478152187994,3.4701656673819166,3.4595467955537127,,-0.04154749469979002,-0.018859979505867486,-0.029478851334071354,
urgent_test-blind_0105_511__p008000,8,2.7451776300090747,2.7451776300090747,2.5217681890362464,2.5893829857921133,2.7434712627911653,,-0.22340944097282822,-0.15579464421696132,-0.0017063672179093992,
urgent_test-blind_0105_noisy_source__p008000,8,1.9163753783501354,1.9163753783501354,1.7918044343266315,1.7017061366343533,1.8254229189052373,,-0.12457094402350388,-0.21466924171578206,-0.09095245944489805,
urgent_test-blind_0134_469__p008000,8,3.24024513660032,3.24024513660032,3.187178875049633,3.0109477259358424,3.1154742440839707,,-0.053066261550687166,-0.22929741066447784,-0.12477089251634954,
urgent_test-blind_0134_489__p008000,8,3.2737666136989283,3.2737666136989283,3.187178875049633,3.0109477259358424,3.1154742440839707,,-0.08658773864929525,-0.26281888776308593,-0.15829236961495763,
urgent_test-blind_0151_421__p008000,8,3.456523209590862,3.456523209590862,3.266863423412649,3.0109477259358424,3.2865507248906676,,-0.189659786178213,-0.4455754836550194,-0.16997248470019422,
urgent_test-blind_0151_424__p008000,8,3.557411943389417,3.557411943389417,3.266863423412649,3.249502302100756,3.2865507248906676,,-0.2905485199767681,-0.30790964128866083,-0.27086121849874933,
urgent_test-blind_0265_414__p008000,8,3.3328198962765283,3.3328198962765283,3.187178875049633,3.0109477259358424,3.0587917036867385,,-0.14564102122689526,-0.32187217034068594,-0.27402819258978983,
urgent_test-blind_0265_429__p008000,8,3.085001931074154,3.085001931074154,3.187178875049633,3.0808028625099375,3.067695161884132,,0.10217694397547916,-0.004199068564216368,-0.017306769190021942,
urgent_test-blind_0265_474__p008000,8,3.1006534387793314,3.1006534387793314,2.633601304863325,3.0109477259358424,3.0587917036867385,,-0.46705213391600653,-0.08970571284348905,-0.041861735092592944,
urgent_test-blind_0271_440__p008000,8,2.480689104330497,2.480689104330497,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.43374027537744464,0.5302586216053453,0.2627821584606682,
urgent_test-blind_0271_491__p008000,8,2.296661484478626,2.296661484478626,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.6177678952293157,0.7142862414572164,0.4468097783125393,
urgent_test-blind_0271_493__p008000,8,2.3767245399487686,2.3767245399487686,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.537704839759173,0.6342231859870737,0.3667467228423966,
urgent_test-blind_0271_496__p008000,8,2.568197307849996,2.568197307849996,2.9144293797079417,3.0109477259358424,2.7434712627911653,,0.3462320718579459,0.4427504180858466,0.17527395494116949,
urgent_test-blind_0357_450__p008000,8,3.1618160912435327,3.1618160912435327,3.447478152187994,3.365187941105417,3.2865507248906676,,0.28566206094446134,0.20337184986188417,0.12473463364713488,
urgent_test-blind_0357_514__p008000,8,3.283317532670558,3.283317532670558,3.447478152187994,3.365187941105417,3.2865507248906676,,0.16416061951743588,0.08187040843485871,0.0032331922201094265,
urgent_test-blind_0404_524__p008000,8,2.741473863476532,2.741473863476532,2.633601304863325,2.5893829857921133,2.7434712627911653,,-0.10787255861320721,-0.15209087768441876,0.0019973993146331637,
urgent_test-blind_0414_410__p008000,8,2.8805213036973334,2.8805213036973334,2.532496624886359,2.4144577520428183,2.732069293961549,,-0.3480246788109742,-0.4660635516545151,-0.14845200973578443,
urgent_test-blind_0417_452__p008000,8,3.1480307139953747,3.1480307139953747,3.266863423412649,3.1530025159952157,3.2865507248906676,,0.11883270941727408,0.004971801999841041,0.13852001089529287,
urgent_test-blind_0518_505__p008000,8,3.0983593579065984,3.0983593579065984,2.9144293797079417,3.0109477259358424,2.859190057256112,,-0.18392997819865675,-0.08741163197075608,-0.23916930065048625,
urgent_test-blind_0542_450__p008000,8,3.129605026527223,3.129605026527223,3.187178875049633,3.0109477259358424,3.1154742440839707,,0.05757384852241021,-0.11865730059138047,-0.014130782443252166,
urgent_test-blind_0542_496__p008000,8,3.0161967316362928,3.0161967316362928,3.187178875049633,3.0109477259358424,2.732069293961549,,0.17098214341334028,-0.005249005700450393,-0.2841274376747438,
urgent_test-blind_0542_501__p008000,8,3.249566789777305,3.249566789777305,3.187178875049633,3.0109477259358424,3.0587917036867385,,-0.06238791472767202,-0.2386190638414627,-0.1907750860905666,
urgent_test-blind_0569_421__p008000,8,2.8724972990426845,2.8724972990426845,3.187178875049633,3.0109477259358424,3.0587917036867385,,0.31468157600694857,0.1384504268931579,0.186294404644054,
urgent_test-blind_0569_522__p008000,8,3.0763658151931903,3.0763658151931903,3.187178875049633,3.0109477259358424,3.0587917036867385,,0.11081305985644274,-0.06541808925734793,-0.01757411150645183,
urgent_test-blind_0643_417__p008000,8,3.225900304300783,3.225900304300783,3.187178875049633,3.1530025159952157,3.0587917036867385,,-0.038721429251149964,-0.07289778830556726,-0.16710860061404453,
urgent_test-blind_0643_440__p008000,8,3.2686813171967204,3.2686813171967204,3.402553986202744,3.249502302100756,3.2865507248906676,,0.13387266900602368,-0.019179015095964314,0.01786940769394718,
urgent_test-blind_0643_451__p008000,8,3.1814640812761876,3.1814640812761876,3.187178875049633,3.1530025159952157,3.2865507248906676,,0.005714793773445415,-0.02846156528097188,0.10508664361447995,
