utt_id,prefix_seconds,clean_dns_overall,clean_dns_overall_full,anchor_dns_overall,anchor_dns_overall_full,arecho_dns_overall,arecho_dns_overall_full,delta_anchor_vs_clean_dns_overall,delta_anchor_vs_clean_dns_overall_full,delta_arecho_vs_clean_dns_overall,delta_arecho_vs_clean_dns_overall_full,clean_dns_p808,clean_dns_p808_full,anchor_dns_p808,anchor_dns_p808_full,arecho_dns_p808,arecho_dns_p808_full,delta_anchor_vs_clean_dns_p808,delta_anchor_vs_clean_dns_p808_full,delta_arecho_vs_clean_dns_p808,delta_arecho_vs_clean_dns_p808_full,clean_utmos,clean_utmos_full,anchor_utmos,anchor_utmos_full,arecho_utmos,arecho_utmos_full,delta_anchor_vs_clean_utmos,delta_anchor_vs_clean_utmos_full,delta_arecho_vs_clean_utmos,delta_arecho_vs_clean_utmos_full,clean_utmosv2,clean_utmosv2_full,anchor_utmosv2,anchor_utmosv2_full,arecho_utmosv2,arecho_utmosv2_full,delta_anchor_vs_clean_utmosv2,delta_anchor_vs_clean_utmosv2_full,delta_arecho_vs_clean_utmosv2,delta_arecho_vs_clean_utmosv2_full,clean_plcmos,clean_plcmos_full,anchor_plcmos,anchor_plcmos_full,arecho_plcmos,arecho_plcmos_full,delta_anchor_vs_clean_plcmos,delta_anchor_vs_clean_plcmos_full,delta_arecho_vs_clean_plcmos,delta_arecho_vs_clean_plcmos_full,clean_nisqa_mos_pred,clean_nisqa_mos_pred_full,anchor_nisqa_mos_pred,anchor_nisqa_mos_pred_full,arecho_nisqa_mos_pred,arecho_nisqa_mos_pred_full,delta_anchor_vs_clean_nisqa_mos_pred,delta_anchor_vs_clean_nisqa_mos_pred_full,delta_arecho_vs_clean_nisqa_mos_pred,delta_arecho_vs_clean_nisqa_mos_pred_full,clean_nisqa_noi_pred,clean_nisqa_noi_pred_full,anchor_nisqa_noi_pred,anchor_nisqa_noi_pred_full,arecho_nisqa_noi_pred,arecho_nisqa_noi_pred_full,delta_anchor_vs_clean_nisqa_noi_pred,delta_anchor_vs_clean_nisqa_noi_pred_full,delta_arecho_vs_clean_nisqa_noi_pred,delta_arecho_vs_clean_nisqa_noi_pred_full,clean_nisqa_dis_pred,clean_nisqa_dis_pred_full,anchor_nisqa_dis_pred,anchor_nisqa_dis_pred_full,arecho_nisqa_dis_pred,arecho_nisqa_dis_pred_full,delta_anchor_vs_clean_nisqa_dis_pred,delta_anchor_vs_clean_nisqa_dis_pred_full,delta_arecho_vs_clean_nisqa_dis_pred,delta_arecho_vs_clean_nisqa_dis_pred_full,clean_se_si_snr,clean_se_si_snr_full,anchor_se_si_snr,anchor_se_si_snr_full,arecho_se_si_snr,arecho_se_si_snr_full,delta_anchor_vs_clean_se_si_snr,delta_anchor_vs_clean_se_si_snr_full,delta_arecho_vs_clean_se_si_snr,delta_arecho_vs_clean_se_si_snr_full,clean_se_sdr,clean_se_sdr_full,anchor_se_sdr,anchor_se_sdr_full,arecho_se_sdr,arecho_se_sdr_full,delta_anchor_vs_clean_se_sdr,delta_anchor_vs_clean_se_sdr_full,delta_arecho_vs_clean_se_sdr,delta_arecho_vs_clean_se_sdr_full,clean_asr_match_error_rate,clean_asr_match_error_rate_full,anchor_asr_match_error_rate,anchor_asr_match_error_rate_full,arecho_asr_match_error_rate,arecho_asr_match_error_rate_full,delta_anchor_vs_clean_asr_match_error_rate,delta_anchor_vs_clean_asr_match_error_rate_full,delta_arecho_vs_clean_asr_match_error_rate,delta_arecho_vs_clean_asr_match_error_rate_full,clean_speech_bert,clean_speech_bert_full,anchor_speech_bert,anchor_speech_bert_full,arecho_speech_bert,arecho_speech_bert_full,delta_anchor_vs_clean_speech_bert,delta_anchor_vs_clean_speech_bert_full,delta_arecho_vs_clean_speech_bert,delta_arecho_vs_clean_speech_bert_full,clean_spk_similarity,clean_spk_similarity_full,anchor_spk_similarity,anchor_spk_similarity_full,arecho_spk_similarity,arecho_spk_similarity_full,delta_anchor_vs_clean_spk_similarity,delta_anchor_vs_clean_spk_similarity_full,delta_arecho_vs_clean_spk_similarity,delta_arecho_vs_clean_spk_similarity_full
urgent_test-blind_0801_459__p004000,4,2.6386275059363555,2.6386275059363555,1.7918044343266315,1.6061153759472475,1.8254229189052373,,-0.846823071609724,-1.032512129989108,-0.8132045870311182,,2.329663038253784,2.329663038253784,2.506017919046333,2.456054449081421,2.3350296020507812,,0.17635488079254902,0.12639141082763672,0.00536656379699707,,1.3014639616012573,1.3014639616012573,1.2825378481164036,1.2598223686218262,1.2701144151419521,,-0.018926113484853735,-0.04164159297943115,-0.03134954645930521,,1.7564461708068848,1.7564461708068848,1.7044373755474167,2.1282028916370437,1.7205357574554812,,-0.05200879525946811,0.37175672083015887,-0.03591041335140366,,1.3995797077814738,1.3995797077814738,2.905926442050551,1.375575335820516,1.733218263047766,,1.506346734269077,-0.024004371960957727,0.33363855526629216,,0.9872192740440369,0.9872192740440369,1.6865811908101462,1.1118789911270142,1.5732554288274314,,0.6993619167661094,0.1246597170829773,0.5860361547833945,,2.1857638359069824,2.1857638359069824,2.7466313063380228,2.009313520178737,1.910053672081974,,0.5608674704310403,-0.17645031572824532,-0.27571016382500835,,3.347097396850586,3.347097396850586,3.667062759399414,3.3011369705200195,3.1656128354819426,,0.3199653625488281,-0.045960426330566406,-0.18148456136864333,,15.241104125976562,15.241104125976562,9.675816769580765,5.465547561645508,9.527900446849657,,-5.565287356395798,-9.775556564331055,-5.713203679126906,,15.278123960813183,15.278123960813183,6.834070367619018,7.506840487240041,11.525480238086931,,-8.444053593194164,-7.771283473573142,-3.7526437227262512,,,,0.0,0.0,0.0,,,,,,0.6539775729179382,0.6539775729179382,0.7270962193787817,0.6807832717895508,0.6905761009239288,,0.07311864646084343,0.02680569887161255,0.036598528005990616,,0.14956535,0.14956535,0.12794155558668466,0.5318703055381775,0.46247691813721714,,-0.021623794413315356,0.38230495553817745,0.3129115681372171,
urgent_test-blind_0801_468__p004000,4,2.684051002307226,2.684051002307226,2.633601304863325,3.208561765062164,2.7434712627911653,,-0.050449697443901265,0.5245107627549377,0.059420260483939114,,3.177006721496582,3.177006721496582,3.3993454036942445,3.2979185035429808,3.3930183816626367,,0.2223386821976625,0.12091178204639874,0.21601166016605466,,1.3157093524932861,1.3157093524932861,1.332007497189993,1.3172378540039062,1.4004102586263634,,0.016298144696706762,0.0015285015106201172,0.08470090613307724,,1.8402361392974853,1.8402361392974853,2.179533685163322,2.1282028916370437,2.2371546574864523,,0.3392975458658365,0.2879667523395584,0.39691851818896695,,2.3487377802530927,2.3487377802530927,3.612587761400215,2.3831069636057656,3.424397902922777,,1.2638499811471222,0.034369183352672916,1.0756601226696842,,2.9085824489593506,2.9085824489593506,2.875215337937137,2.51006817817688,2.355838153256949,,-0.03336711102221379,-0.3985142707824707,-0.5527442957024018,,3.9116671085357666,3.9116671085357666,3.7479782233755277,3.795878034040152,3.5000575565430054,,-0.16368888516023894,-0.11578907449561449,-0.41160955199276117,,3.8824546337127686,3.8824546337127686,3.764311608061733,3.528994528644056,3.1656128354819426,,-0.1181430256510354,-0.3534601050687125,-0.7168417982308259,,9.590417861938477,9.590417861938477,41.73924255371094,27.29269027709961,37.8531608581543,,32.14882469177246,17.702272415161133,28.26274299621582,,9.915670351488403,9.915670351488403,43.791269785517834,44.76826328911652,39.81677967661731,,33.87559943402943,34.85259293762812,29.901109325128907,,,,0.0,0.0,0.0,,,,,,0.8205379247665405,0.8205379247665405,0.8339530495275934,0.7907151579856873,0.8244241985930018,,0.013415124761052888,-0.02982276678085327,0.0038862738264612284,,0.43893132,0.43893132,0.4107864313575637,0.7538637195725038,0.6846697782895651,,-0.028144888642436305,0.31493239957250374,0.2457384582895651,
urgent_test-blind_0804_447__p004000,4,2.330600993559453,2.330600993559453,2.33905517046609,1.914404993512341,1.8254229189052373,,0.008454176906636857,-0.4161960000471119,-0.5051780746542156,,3.1463794708251953,3.1463794708251953,2.9317514561266305,2.730695267757737,2.839452436171382,,-0.21462801469856485,-0.4156842030674581,-0.3069270346538131,,1.263290524482727,1.263290524482727,1.2752637906246875,1.2598223686218262,1.2423320369548108,,0.011973266141960481,-0.003468155860900879,-0.020958487527916292,,1.9935224533081055,1.9935224533081055,2.179533685163322,2.1282028916370437,1.946901224703195,,0.18601123185521629,0.13468043832893817,-0.04662122860491058,,2.866141907374064,2.866141907374064,2.905926442050551,2.3831069636057656,2.9756688731422067,,0.03978453467648668,-0.4830349437682986,0.10952696576814258,,1.8188713788986206,1.8188713788986206,1.6865811908101462,1.5280352830886845,1.5732554288274314,,-0.13229018808847437,-0.2908360958099361,-0.2456159500711892,,3.1415112018585205,3.1415112018585205,3.18416780305196,3.5392496212419258,2.773147483427362,,0.0426566011934395,0.39773841938340526,-0.36836371843115856,,3.262483835220337,3.262483835220337,1.799605076571545,2.706125951675047,2.1205695091959944,,-1.462878758648792,-0.55635788354529,-1.1419143260243425,,39.54692077636719,39.54692077636719,5.218179266136812,-17.183237719248577,1.7227483889664035,,-34.32874151023037,-56.73015849561577,-37.824172387400786,,40.49033281218952,40.49033281218952,11.148725038606292,-9.015849860227167,-0.7119967239552988,,-29.341607773583227,-49.506182672416685,-41.20232953614482,,,,0.0,0.0,0.0,,,,,,,,0.7270962193787817,0.7375310034636992,0.7390830727466139,,,,,,,,0.4107864313575637,0.7538637195725038,0.6846697782895651,,,,,
urgent_test-blind_0825_443__p004000,4,2.139134755928223,2.139134755928223,2.33905517046609,2.2511874260427778,1.8254229189052373,,0.1999204145378668,0.11205267011455478,-0.31371183702298566,,3.06086802482605,3.06086802482605,3.155165635917081,2.730695267757737,3.007784935843992,,0.09429761109103119,-0.3301727570683126,-0.05308308898205771,,1.2547131776809692,1.2547131776809692,1.332007497189993,1.2770386934280396,1.2701144151419521,,0.07729431950902366,0.022325515747070312,0.015401237460982875,,1.955368661880493,1.955368661880493,2.179533685163322,2.1282028916370437,1.7205357574554812,,0.22416502328282872,0.1728342297565506,-0.23483290442501192,,2.6760416348775227,2.6760416348775227,3.612587761400215,2.014257786838884,2.5688801321159884,,0.9365461265226922,-0.6617838480386387,-0.10716150276153424,,1.8424931764602661,1.8424931764602661,2.0468966960906982,1.6024618608405792,1.5732554288274314,,0.20440351963043213,-0.24003131561968694,-0.2692377476328347,,1.6940367221832275,1.6940367221832275,2.640939482723374,2.009313520178737,2.4537845845203323,,0.9469027605401465,0.31527679799550956,0.7597478623371048,,2.289278745651245,2.289278745651245,3.764311608061733,3.1096510887145996,3.1656128354819426,,1.475032862410488,0.8203723430633545,0.8763340898306975,,36.803131103515625,36.803131103515625,25.09438239714228,9.976408958435059,38.344276428222656,,-11.708748706373346,-26.826722145080566,1.5411453247070312,,37.29789004121247,37.29789004121247,40.156060977297116,13.375461168411661,39.81677967661731,,2.8581709360846475,-23.922428872800808,2.5188896354048396,,,,0.0,0.0,0.0,,,,,,,,0.8339530495275934,0.8168763518333435,0.802390929685539,,,,,,,,0.7203324336603464,0.6533812880516052,0.6846697782895651,,,,,
urgent_test-blind_0825_517__p004000,4,2.3932615011765677,2.3932615011765677,2.33905517046609,2.50074513121587,1.9495668063148022,,-0.05420633071047787,0.10748363003930228,-0.4436946948617655,,3.1660549640655518,3.1660549640655518,3.155165635917081,3.035421133041382,3.007784935843992,,-0.010889328148470767,-0.13063383102416992,-0.15827002822155967,,1.2781610488891602,1.2781610488891602,1.2752637906246875,1.2770386934280396,1.2865364316955628,,-0.002897258264472624,-0.0011223554611206055,0.008375382806402598,,1.9055005073547364,1.9055005073547364,2.179533685163322,2.1282028916370437,1.946901224703195,,0.2740331778085854,0.22270238428230726,0.041400717348458516,,2.6353538354237873,2.6353538354237873,3.612587761400215,2.3831069636057656,2.9756688731422067,,0.9772339259764276,-0.25224687181802175,0.3403150377184194,,2.140369176864624,2.140369176864624,2.875215337937137,2.217057466506958,2.0590989790767074,,0.7348461610725128,0.07668828964233398,-0.08127019778791666,,1.8227207660675049,1.8227207660675049,3.1657044054513954,3.5392496212419258,2.773147483427362,,1.3429836393838905,1.7165288551744209,0.9504267173598571,,3.738661766052246,3.738661766052246,3.764311608061733,3.1096510887145996,3.1656128354819426,,0.025649842009487056,-0.6290106773376465,-0.5730489305703035,,38.29154586791992,38.29154586791992,39.603267669677734,17.370468139648438,25.31194503048816,,1.3117218017578125,-20.921077728271484,-12.97960083743176,,38.8817140823966,38.8817140823966,40.156060977297116,35.4257667017665,19.233737300671013,,1.2743468949005177,-3.4559473806301,-19.647976781725585,,,,0.0,0.0,0.0,,,,,,,,0.8755262415093111,0.819348156452179,0.843022027887015,,,,,,,,0.8598875627251314,0.6533812880516052,0.6846697782895651,,,,,
urgent_test-blind_0855_492__p004000,4,2.8013297982852983,2.8013297982852983,2.532496624886359,2.7851430607759675,2.51490741576413,,-0.2688331733989391,-0.01618673750933075,-0.2864223825211685,,3.5893170833587646,3.5893170833587646,3.3993454036942445,3.2823985800685653,3.444607953948668,,-0.1899716796645201,-0.3069185032901993,-0.14470912941009662,,1.3325715065002441,1.3325715065002441,1.332007497189993,1.3172378540039062,1.4537379677037159,,-0.0005640093102512456,-0.01533365249633789,0.12116646120347174,,2.5805243968963625,2.5805243968963625,2.179533685163322,2.1282028916370437,2.2371546574864523,,-0.4009907117330407,-0.4523215052593188,-0.3433697394099102,,3.7266883850097656,3.7266883850097656,3.612587761400215,3.021787961324056,3.272867266337077,,-0.11410062360955076,-0.7049004236857095,-0.4538211186726886,,2.9151265621185303,2.9151265621185303,2.875215337937137,2.0853068828582764,2.9315143033682576,,-0.03991122418139348,-0.8298196792602539,0.016387741249727306,,3.948681592941284,3.948681592941284,3.9595354465116936,3.9860012531280518,3.3862234799258673,,0.010853853570409466,0.03731966018676758,-0.5624581130154169,,3.91361927986145,3.91361927986145,1.5425501846405396,1.9989220722612127,2.9252545038859052,,-2.3710690952209106,-1.9146972076002375,-0.988364775975545,,38.64825439453125,38.64825439453125,40.293331146240234,9.976408958435059,38.344276428222656,,1.6450767517089844,-28.67184543609619,-0.30397796630859375,,39.460909829833675,39.460909829833675,42.366300781778975,35.4257667017665,39.81677967661731,,2.9053909519453,-4.035143128067176,0.35586984678363365,,,,0.0,0.0,0.0,,,,,,0.79161536693573,0.79161536693573,0.8339530495275934,0.819348156452179,0.7874173991172668,,0.042337682591863435,0.027732789516448975,-0.004197967818463155,,0.57959175,0.57959175,0.7203324336603464,0.85493,0.6846697782895651,,0.14074068366034642,0.27533825,0.10507802828956514,
urgent_test-blind_0855_502__p004000,4,2.6712777094251616,2.6712777094251616,3.187178875049633,3.0109477259358424,2.7434712627911653,,0.5159011656244714,0.33967001651068074,0.07219355336600364,,3.7339842319488525,3.7339842319488525,3.847205618777907,3.5614230632781982,3.444607953948668,,0.11322138682905436,-0.1725611686706543,-0.2893762780001845,,1.3515374660491943,1.3515374660491943,1.332007497189993,1.3807680937181037,1.4537379677037159,,-0.01952996885920144,0.02923062766890938,0.10220050165452155,,2.6835415363311768,2.6835415363311768,2.7695862099827533,2.82315673828125,2.2371546574864523,,0.08604467365157653,0.13961520195007315,-0.4463868788447245,,4.055669260025025,4.055669260025025,3.612587761400215,3.9670161406199136,3.6664542737575263,,-0.4430814986248097,-0.088653119405111,-0.3892149862674983,,3.9333832263946533,3.9333832263946533,2.875215337937137,3.003086417554372,2.9315143033682576,,-1.0581678884575165,-0.9302968088402812,-1.0018689230263957,,4.239184856414795,4.239184856414795,3.9595354465116936,3.5392496212419258,3.6343171912503527,,-0.2796494099031013,-0.6999352351728692,-0.6048676651644422,,4.440157413482666,4.440157413482666,1.9930391512721417,1.9989220722612127,2.1205695091959944,,-2.447118262210524,-2.4412353412214536,-2.3195879042866716,,41.28472900390625,41.28472900390625,41.73924255371094,11.450604438781738,38.344276428222656,,0.4545135498046875,-29.83412456512451,-2.9404525756835938,,42.62239534594425,42.62239534594425,42.366300781778975,38.28654816687972,42.22886501482761,,-0.25609456416527365,-4.33584717906453,-0.3935303311166365,,,,0.0,0.0,0.0,,,,,,0.90810626745224,0.90810626745224,0.8958807491873163,0.9459272027015686,0.9168841319390569,,-0.012225518264923685,0.03782093524932861,0.008777864486816944,,0.84048593,0.84048593,0.8772602619895016,0.85493,0.9031822060131303,,0.03677433198950153,0.01444406999999992,0.06269627601313021,
urgent_test-blind_0867_421__p004000,4,2.630578336575243,2.630578336575243,2.33905517046609,2.3017087723212546,2.2212985153749534,,-0.2915231661091533,-0.3288695642539885,-0.4092798212002897,,2.809223175048828,2.809223175048828,2.9317514561266305,2.730695267757737,3.007784935843992,,0.12252828107780234,-0.07852790729109094,0.19856176079516397,,1.2428404092788696,1.2428404092788696,1.2462396621704102,1.2598223686218262,1.2423320369548108,,0.0033992528915405273,0.016981959342956543,-0.00050837232405887,,2.0506198406219482,2.0506198406219482,2.179533685163322,2.1282028916370437,1.7205357574554812,,0.12891384454137356,0.07758305101509544,-0.3300840831664671,,3.33380659421285,3.33380659421285,2.905926442050551,1.375575335820516,2.9756688731422067,,-0.42788015216229924,-1.958231258392334,-0.35813772107064334,,2.47786283493042,2.47786283493042,1.6865811908101462,1.6024618608405792,1.5732554288274314,,-0.7912816441202737,-0.8754009740898407,-0.9046074061029885,,2.7099289894104004,2.7099289894104004,2.7466313063380228,3.145225763320923,2.773147483427362,,0.03670231692762238,0.43529677391052246,0.06321849401696156,,4.016177654266357,4.016177654266357,3.667062759399414,2.706125951675047,2.1205695091959944,,-0.34911489486694336,-1.3100517025913105,-1.895608145070363,,33.12871551513672,33.12871551513672,39.603267669677734,27.29269027709961,25.31194503048816,,6.474552154541016,-5.836025238037109,-7.816770484648558,,35.72107314481117,35.72107314481117,40.156060977297116,38.28654816687972,39.81677967661731,,4.434987832485945,2.565475022068547,4.095706531806137,,,,0.0,0.0,0.0,,,,,,,,0.7468902686513572,0.7907151579856873,0.7390830727466139,,,,,,,,0.12794155558668466,0.43203091621398926,0.40332496317269073,,,,,
urgent_test-blind_0927_490__p004000,4,2.637130175804639,2.637130175804639,2.532496624886359,2.62766209467963,2.7434712627911653,,-0.10463355091827964,-0.009468081125008965,0.10634108698652645,,2.489037275314331,2.489037275314331,3.3993454036942445,3.035421133041382,3.444607953948668,,0.9103081283799135,0.5463838577270508,0.955570678634337,,1.464199185371399,1.464199185371399,1.332007497189993,1.3642550520150059,1.2865364316955628,,-0.13219168818140603,-0.09994413335639307,-0.17766275367583617,,2.5402016162872316,2.5402016162872316,2.285062718104167,2.1282028916370437,2.2371546574864523,,-0.25513889818306446,-0.41199872465018794,-0.30304695880077936,,4.563501930236816,4.563501930236816,3.612587761400215,2.3831069636057656,3.424397902922777,,-0.9509141688366012,-2.1803949666310505,-1.1391040273140391,,2.8253989219665527,2.8253989219665527,2.875215337937137,1.9918286039168582,2.9315143033682576,,0.04981641597058406,-0.8335703180496945,0.10611538140170484,,3.217122793197632,3.217122793197632,3.7479782233755277,3.9860012531280518,3.554293855605834,,0.5308554301778958,0.7688784599304199,0.33717106240820227,,3.30369234085083,3.30369234085083,3.764311608061733,2.94353985786438,3.1656128354819426,,0.46061926721090307,-0.3601524829864502,-0.13807950536888747,,39.76210403442383,39.76210403442383,40.293331146240234,20.020647048950195,38.344276428222656,,0.5312271118164062,-19.741456985473633,-1.4178276062011719,,40.977845145780464,40.977845145780464,42.366300781778975,7.506840487240041,39.81677967661731,,1.3884556359985112,-33.47100465854042,-1.1610654691631552,,,,0.0,0.0,0.0,,,,,,0.8587958216667175,0.8587958216667175,0.8339530495275934,0.7907151579856873,0.7390830727466139,,-0.024842772139124114,-0.06808066368103027,-0.11971274892010364,,0.8676384,0.8676384,0.7203324336603464,0.7538637195725038,0.6846697782895651,,-0.14730596633965365,-0.11377468042749628,-0.18296862171043493,
urgent_test-blind_0975_469__p004000,4,2.9933437200347512,2.9933437200347512,3.402553986202744,3.249502302100756,3.2865507248906676,,0.40921026616799283,0.25615858206600484,0.29320700485591633,,3.6345694065093994,3.6345694065093994,3.847205618777907,3.786478042602539,3.693037991542893,,0.21263621226850749,0.15190863609313965,0.058468585033493614,,2.0772318840026855,2.0772318840026855,3.1971346671322745,2.8743040561676025,2.9320456665682504,,1.119902783129589,0.797072172164917,0.8548137825655648,,2.9097238063812254,2.9097238063812254,2.96534251707146,2.82315673828125,3.818478139433037,,0.05561871069023461,-0.0865670680999755,0.9087543330518115,,2.9389689763387046,2.9389689763387046,4.497222592840233,2.3831069636057656,4.2766554302639435,,1.5582536165015282,-0.555862012732939,1.3376864539252389,,4.332660675048828,4.332660675048828,4.6822365335671305,4.575345039367676,4.584327113676262,,0.3495758585183024,0.24268436431884766,0.2516664386274341,,4.335922718048096,4.335922718048096,4.387541816895267,4.515665054321289,4.381644404078104,,0.051619098847170974,0.17974233627319336,0.04572168603000826,,4.731818199157715,4.731818199157715,4.836176033479622,4.711663246154785,4.830354044236333,,0.10435783432190693,-0.020154953002929688,0.09853584507861779,,36.49665832519531,36.49665832519531,42.316993713378906,40.71783447265625,42.46058654785156,,5.820335388183594,4.2211761474609375,5.96392822265625,,37.026111718376136,37.026111718376136,43.791269785517834,44.00420015714539,43.94723624135117,,6.765158067141698,6.978088438769255,6.921124522975035,,,,0.0,0.0,0.0,,,,,,,,0.9313854828895813,0.9459272027015686,0.9168841319390569,,,,,,,,0.9228545798355318,0.85493,0.9031822060131303,,,,,
urgent_test-blind_0993_454__p004000,4,3.1075261847138447,3.1075261847138447,3.394386716190266,3.1530025159952157,3.2865507248906676,,0.28686053147642143,0.045476331281371074,0.1790245401768229,,4.030272960662842,4.030272960662842,4.092316354613706,3.9014344215393066,4.132681272116052,,0.062043393950864,-0.12883853912353516,0.10240831145321039,,3.879504919052124,3.879504919052124,3.7765905110232802,3.3736504675394077,3.706664647443228,,-0.10291440802884377,-0.5058544515127164,-0.17284027160889615,,3.573048305511475,3.573048305511475,3.6653030223157037,3.2523393630981445,3.818478139433037,,0.09225471680422892,-0.32070894241333026,0.24542983392156215,,4.633869711558024,4.633869711558024,4.497222592840233,4.416389624277751,4.526431086360211,,-0.13664711871779112,-0.2174800872802729,-0.10743862519781278,,5.001392364501953,5.001392364501953,4.890166926096721,5.016104916492144,5.0101095452366105,,-0.11122543840523225,0.014712551990190725,0.008717180734657326,,4.532322406768799,4.532322406768799,4.7164740562438965,4.566967964172363,4.607645464709485,,0.18415164947509766,0.03464555740356445,0.07532305794068606,,4.86815071105957,4.86815071105957,4.836176033479622,4.913525581359863,4.830354044236333,,-0.03197467757994854,0.04537487030029297,-0.03779666682323768,,41.97750473022461,41.97750473022461,42.316993713378906,42.37028503417969,41.73924255371094,,0.3394889831542969,0.3927803039550781,-0.23826217651367188,,43.51846311521636,43.51846311521636,43.791269785517834,44.00420015714539,43.94723624135117,,0.27280667030147043,0.48573704192902767,0.4287731261348071,,,,0.0,0.0,0.0,,,,,,0.9541425704956055,0.9541425704956055,0.9566694577056242,0.9459272027015686,0.9647253785267411,,0.0025268872100187023,-0.008215367794036865,0.010582808031135649,,0.9181341,0.9181341,0.9228545798355318,0.8639521598815918,0.9759322871644813,,0.00472047983553181,-0.054181940118408156,0.057798187164481374,
urgent_test-blind_0993_525__p004000,4,3.093212442766119,3.093212442766119,3.394386716190266,3.249502302100756,3.2865507248906676,,0.30117427342414693,0.1562898593346369,0.1933382821245484,,3.9219067096710205,3.9219067096710205,4.092316354613706,4.014078617095947,4.132681272116052,,0.1704096449426853,0.09217190742492676,0.21077456244503168,,3.909268856048584,3.909268856048584,3.7765905110232802,3.3736504675394077,3.8371845325791694,,-0.13267834502530373,-0.5356183885091763,-0.07208432346941462,,3.5891767501831056,3.5891767501831056,3.925560276479606,3.4658153126038704,3.818478139433037,,0.33638352629650026,-0.12336143757923512,0.22930138924993138,,4.639186159769694,4.639186159769694,4.497222592840233,3.9737770714434273,4.680386371689149,,-0.14196356692946122,-0.6654090883262667,0.04120021191945522,,4.987416744232178,4.987416744232178,4.890166926096721,5.016104916492144,5.0101095452366105,,-0.09724981813545686,0.028688172259966116,0.022692801004432717,,4.361860752105713,4.361860752105713,4.58849601860506,4.566967964172363,4.607645464709485,,0.22663526649934695,0.2051072120666504,0.245784712603772,,4.85273551940918,4.85273551940918,4.836176033479622,4.913525581359863,4.830354044236333,,-0.016559485929557916,0.060790061950683594,-0.022381475172847054,,41.73924255371094,41.73924255371094,42.316993713378906,42.37028503417969,41.73924255371094,,0.5777511596679688,0.63104248046875,0.0,,43.26234501513575,43.26234501513575,43.791269785517834,44.00420015714539,42.7296377254337,,0.5289247703820834,0.7418551420096406,-0.5327072897020528,,,,0.0,0.0,0.0,,,,,,0.951872706413269,0.951872706413269,0.9566694577056242,0.9459272027015686,0.9647253785267411,,0.004796751292355128,-0.0059455037117004395,0.012852672113472074,,0.94571596,0.94571596,0.9644771232662431,0.9670616984367371,0.9950345898249063,,0.018761163266243108,0.02134573843673704,0.04931862982490631,
fileid_134162__p006000,6,2.2393895125903036,2.2393895125903036,1.961464750681442,1.977269707574564,2.2212985153749534,,-0.2779247619088616,-0.2621198050157396,-0.018090997215350235,,2.819329261779785,2.819329261779785,2.7378425569419402,2.730695267757737,2.7784571173679398,,-0.08148670483784493,-0.08863399402204797,-0.04087214441184539,,1.9382092952728271,1.9382092952728271,1.5313415972583266,1.3807680937181037,2.1640160203458807,,-0.4068676980145005,-0.5574412015547234,0.22580672507305355,,2.5239375114440916,2.5239375114440916,2.1746742607599283,2.486354217759098,2.2371546574864523,,-0.3492632506841633,-0.0375832936849938,-0.28678285395763936,,1.4192360480626425,1.4192360480626425,2.905926442050551,1.6903308788935343,1.733218263047766,,1.4866903939879084,0.2710948308308918,0.31398221498512346,,1.727636456489563,1.727636456489563,1.6865811908101462,1.9918286039168582,1.5732554288274314,,-0.04105526567941675,0.26419214742729524,-0.15438102766213158,,2.310302734375,2.310302734375,2.138635631067207,2.009313520178737,2.773147483427362,,-0.17166710330779278,-0.3009892141962629,0.46284474905236195,,3.9496028423309326,3.9496028423309326,3.764311608061733,3.8848892349794686,3.928551262162297,,-0.18529123426919947,-0.06471360735146403,-0.02105158016863573,,6.622535705566406,6.622535705566406,9.675816769580765,10.422271728515625,8.038731500326868,,3.0532810640143584,3.7997360229492188,1.416195794760462,,6.956070142936499,6.956070142936499,6.834070367619018,7.506840487240041,8.188180310056088,,-0.12199977531748019,0.5507703443035421,1.2321101671195898,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8500288724899292,0.8500288724899292,0.8755262415093111,0.857771098613739,0.8661046480558005,,0.025497369019381932,0.0077422261238098145,0.016075775565871253,,0.7443395256996155,0.7443395256996155,0.8555067700615696,0.85493,0.6846697782895651,,0.11116724436195413,0.11059047430038449,-0.05966974741005038,
